ReportingCountry,country_name,Year,Pathogen,Class,DID_TOTAL,NS,Tested,PR_h,pathogen_name,class_name
MS21,Member State 21,2018,ESCCOL,AMP,3.756670308,1469,2312,0.635380623,E. coli,aminopenicillins
MS21,Member State 21,2018,SLMSPP,AMP,4.303615117,283,847,0.334120425,Salmonella spp.,aminopenicillins
MS5,Member State 5,2018,ESCCOL,AMP,6.074238905,2211,3237,0.683039852,E. coli,aminopenicillins
MS5,Member State 5,2018,SLMSPP,AMP,10.8835798,50,194,0.257731959,Salmonella spp.,aminopenicillins
MS28,Member State 28,2018,ESCCOL,AMP,4.927202495,97,198,0.48989899,E. coli,aminopenicillins
MS28,Member State 28,2018,SLMSPP,AMP,7.537771927,12,32,0.375,Salmonella spp.,aminopenicillins
MS16,Member State 16,2018,ESCCOL,AMP,6.473108637,4816,7533,0.639320324,E. coli,aminopenicillins
MS16,Member State 16,2018,SLMSPP,AMP,7.900259276,277,603,0.459369818,Salmonella spp.,aminopenicillins
MS15,Member State 15,2018,ESCCOL,AMP,7.994642205,661,1106,0.597649186,E. coli,aminopenicillins
MS15,Member State 15,2018,SLMSPP,AMP,6.066898207,86,757,0.113606341,Salmonella spp.,aminopenicillins
MS24,Member State 24,2018,ESCCOL,AMP,13.19110265,241,420,0.573809524,E. coli,aminopenicillins
MS24,Member State 24,2018,SLMSPP,AMP,7.624194722,41,121,0.338842975,Salmonella spp.,aminopenicillins
MS11,Member State 11,2018,ESCCOL,AMP,2.987503908,202,347,0.582132565,E. coli,aminopenicillins
MS11,Member State 11,2018,SLMSPP,AMP,4.588837924,1,38,0.026315789,Salmonella spp.,aminopenicillins
MS8,Member State 8,2018,ESCCOL,AMP,5.989509256,219,332,0.659638554,E. coli,aminopenicillins
MS8,Member State 8,2018,SLMSPP,AMP,6.320869355,29,104,0.278846154,Salmonella spp.,aminopenicillins
MS1,Member State 1,2018,ESCCOL,AMP,2.06440077,3947,8272,0.477151838,E. coli,aminopenicillins
MS1,Member State 1,2018,SLMSPP,AMP,2.125399812,198,734,0.269754768,Salmonella spp.,aminopenicillins
MS19,Member State 19,2018,ESCCOL,AMP,0.650024965,1654,3880,0.42628866,E. coli,aminopenicillins
MS29,Member State 29,2018,ESCCOL,AMP,6.136302551,571,890,0.641573034,E. coli,aminopenicillins
MS29,Member State 29,2018,SLMSPP,AMP,5.259678439,220,981,0.224260958,Salmonella spp.,aminopenicillins
MS18,Member State 18,2018,ESCCOL,AMP,10.91890585,3268,5895,0.554368109,E. coli,aminopenicillins
MS18,Member State 18,2018,SLMSPP,AMP,7.21237032,105,256,0.41015625,Salmonella spp.,aminopenicillins
MS25,Member State 25,2018,ESCCOL,AMP,13.40639261,324,542,0.597785978,E. coli,aminopenicillins
MS25,Member State 25,2018,SLMSPP,AMP,7.595557394,20,125,0.16,Salmonella spp.,aminopenicillins
MS3,Member State 3,2018,SLMSPP,AMP,0.725135423,0,1,0,Salmonella spp.,aminopenicillins
MS30,Member State 30,2018,ESCCOL,AMP,5.706839191,916,1668,0.549160671,E. coli,aminopenicillins
MS30,Member State 30,2018,SLMSPP,AMP,6.509150343,42,269,0.156133829,Salmonella spp.,aminopenicillins
MS6,Member State 6,2018,ESCCOL,AMP,3.400906016,616,967,0.637021717,E. coli,aminopenicillins
MS6,Member State 6,2018,SLMSPP,AMP,4.323245354,67,757,0.088507266,Salmonella spp.,aminopenicillins
MS23,Member State 23,2019,ESCCOL,AMP,4.170710103,2836,6042,0.469381,E. coli,aminopenicillins
MS23,Member State 23,2019,SLMSPP,AMP,3.33638686,222,1884,0.117834395,Salmonella spp.,aminopenicillins
MS14,Member State 14,2019,ESCCOL,AMP,11.26785473,2053,3601,0.570119411,E. coli,aminopenicillins
MS14,Member State 14,2019,SLMSPP,AMP,6.194612329,462,986,0.468559838,Salmonella spp.,aminopenicillins
MS22,Member State 22,2019,ESCCOL,AMP,7.332187269,211,352,0.599431818,E. coli,aminopenicillins
MS4,Member State 4,2019,ESCCOL,AMP,12.25920813,60,92,0.652173913,E. coli,aminopenicillins
MS4,Member State 4,2019,SLMSPP,AMP,9.16790581,28,96,0.291666667,Salmonella spp.,aminopenicillins
MS27,Member State 27,2019,ESCCOL,AMP,3.818754149,1962,3556,0.551743532,E. coli,aminopenicillins
MS13,Member State 13,2019,ESCCOL,AMP,3.543087177,16540,23324,0.709140799,E. coli,aminopenicillins
MS13,Member State 13,2019,SLMSPP,AMP,2.980236323,1207,4681,0.257850887,Salmonella spp.,aminopenicillins
MS9,Member State 9,2019,ESCCOL,AMP,1.620478536,2614,5593,0.467369927,E. coli,aminopenicillins
MS9,Member State 9,2019,SLMSPP,AMP,1.770173562,88,197,0.446700508,Salmonella spp.,aminopenicillins
MS10,Member State 10,2019,ESCCOL,AMP,3.835906402,209,499,0.418837675,E. coli,aminopenicillins
MS10,Member State 10,2019,SLMSPP,AMP,5.581946052,41,153,0.267973856,Salmonella spp.,aminopenicillins
MS26,Member State 26,2019,ESCCOL,AMP,10.17334265,89,154,0.577922078,E. coli,aminopenicillins
MS26,Member State 26,2019,SLMSPP,AMP,9.094065921,6,50,0.12,Salmonella spp.,aminopenicillins
MS20,Member State 20,2019,ESCCOL,AMP,10.48897094,4917,7831,0.627889158,E. coli,aminopenicillins
MS20,Member State 20,2019,SLMSPP,AMP,11.79972433,588,1409,0.417317246,Salmonella spp.,aminopenicillins
MS17,Member State 17,2019,ESCCOL,AMP,2.249214537,1078,3000,0.359333333,E. coli,aminopenicillins
MS17,Member State 17,2019,SLMSPP,AMP,3.351924744,24,107,0.224299065,Salmonella spp.,aminopenicillins
MS12,Member State 12,2019,ESCCOL,AMP,14.31475077,7356,13415,0.548341409,E. coli,aminopenicillins
MS12,Member State 12,2019,SLMSPP,AMP,13.30370137,191,842,0.226840855,Salmonella spp.,aminopenicillins
MS7,Member State 7,2019,ESCCOL,AMP,7.865543732,634,1108,0.572202166,E. coli,aminopenicillins
MS21,Member State 21,2019,ESCCOL,AMP,3.927775364,1403,2363,0.593736775,E. coli,aminopenicillins
MS5,Member State 5,2019,ESCCOL,AMP,12.90989328,2113,3201,0.660106217,E. coli,aminopenicillins
MS5,Member State 5,2019,SLMSPP,AMP,9.369513409,45,185,0.243243243,Salmonella spp.,aminopenicillins
MS28,Member State 28,2019,ESCCOL,AMP,5.341490924,140,257,0.544747082,E. coli,aminopenicillins
MS28,Member State 28,2019,SLMSPP,AMP,4.701620695,7,26,0.269230769,Salmonella spp.,aminopenicillins
MS16,Member State 16,2019,ESCCOL,AMP,9.952562759,3051,4457,0.684541171,E. coli,aminopenicillins
MS16,Member State 16,2019,SLMSPP,AMP,11.08579864,242,569,0.425307557,Salmonella spp.,aminopenicillins
MS15,Member State 15,2019,ESCCOL,AMP,7.163533236,652,1129,0.577502214,E. coli,aminopenicillins
MS15,Member State 15,2019,SLMSPP,AMP,7.697964899,131,712,0.183988764,Salmonella spp.,aminopenicillins
MS24,Member State 24,2019,ESCCOL,AMP,7.778314956,300,492,0.609756098,E. coli,aminopenicillins
MS24,Member State 24,2019,SLMSPP,AMP,11.11195021,40,131,0.305343511,Salmonella spp.,aminopenicillins
MS11,Member State 11,2019,ESCCOL,AMP,3.626778939,267,438,0.609589041,E. coli,aminopenicillins
MS11,Member State 11,2019,SLMSPP,AMP,7.200229375,19,81,0.234567901,Salmonella spp.,aminopenicillins
MS8,Member State 8,2019,ESCCOL,AMP,6.78250232,214,332,0.644578313,E. coli,aminopenicillins
MS8,Member State 8,2019,SLMSPP,AMP,7.202734522,38,113,0.336283186,Salmonella spp.,aminopenicillins
MS1,Member State 1,2019,ESCCOL,AMP,2.310215369,3438,7301,0.470894398,E. coli,aminopenicillins
MS1,Member State 1,2019,SLMSPP,AMP,1.962469844,188,727,0.258596974,Salmonella spp.,aminopenicillins
MS19,Member State 19,2019,ESCCOL,AMP,0.73607731,1674,4072,0.411100196,E. coli,aminopenicillins
MS19,Member State 19,2019,SLMSPP,AMP,1.111516665,47,216,0.217592593,Salmonella spp.,aminopenicillins
MS29,Member State 29,2019,ESCCOL,AMP,9.683299767,533,836,0.637559809,E. coli,aminopenicillins
MS29,Member State 29,2019,SLMSPP,AMP,5.051560759,248,1011,0.245301682,Salmonella spp.,aminopenicillins
MS18,Member State 18,2019,ESCCOL,AMP,9.631428063,3424,5933,0.577111074,E. coli,aminopenicillins
MS18,Member State 18,2019,SLMSPP,AMP,8.000074277,141,463,0.304535637,Salmonella spp.,aminopenicillins
MS25,Member State 25,2019,ESCCOL,AMP,10.7320723,361,538,0.671003717,E. coli,aminopenicillins
MS25,Member State 25,2019,SLMSPP,AMP,11.32380433,41,148,0.277027027,Salmonella spp.,aminopenicillins
MS3,Member State 3,2019,SLMSPP,AMP,0.910149172,179,613,0.292006525,Salmonella spp.,aminopenicillins
MS30,Member State 30,2019,ESCCOL,AMP,7.708106856,839,1610,0.521118012,E. coli,aminopenicillins
MS30,Member State 30,2019,SLMSPP,AMP,4.353156686,122,357,0.341736695,Salmonella spp.,aminopenicillins
MS6,Member State 6,2019,ESCCOL,AMP,3.783003653,498,849,0.586572438,E. coli,aminopenicillins
MS6,Member State 6,2019,SLMSPP,AMP,4.370964976,71,652,0.108895706,Salmonella spp.,aminopenicillins
MS23,Member State 23,2020,ESCCOL,AMP,3.470890477,2156,4798,0.449353897,E. coli,aminopenicillins
MS23,Member State 23,2020,SLMSPP,AMP,3.257117432,127,894,0.142058166,Salmonella spp.,aminopenicillins
MS14,Member State 14,2020,ESCCOL,AMP,7.635513905,2297,4009,0.572960838,E. coli,aminopenicillins
MS14,Member State 14,2020,SLMSPP,AMP,6.865838669,317,706,0.449008499,Salmonella spp.,aminopenicillins
MS22,Member State 22,2020,ESCCOL,AMP,4.936814226,177,261,0.67816092,E. coli,aminopenicillins
MS4,Member State 4,2020,ESCCOL,AMP,7.842373483,71,114,0.622807018,E. coli,aminopenicillins
MS4,Member State 4,2020,SLMSPP,AMP,9.624393552,16,106,0.150943396,Salmonella spp.,aminopenicillins
MS27,Member State 27,2020,ESCCOL,AMP,3.890083338,1554,2997,0.518518519,E. coli,aminopenicillins
MS13,Member State 13,2020,ESCCOL,AMP,2.585252004,17244,28227,0.610904453,E. coli,aminopenicillins
MS13,Member State 13,2020,SLMSPP,AMP,3.410022885,0,23,0,Salmonella spp.,aminopenicillins
MS9,Member State 9,2020,ESCCOL,AMP,1.489654571,2604,5864,0.444065484,E. coli,aminopenicillins
MS9,Member State 9,2020,SLMSPP,AMP,1.62163506,61,252,0.242063492,Salmonella spp.,aminopenicillins
MS10,Member State 10,2020,ESCCOL,AMP,3.579782672,200,422,0.473933649,E. coli,aminopenicillins
MS10,Member State 10,2020,SLMSPP,AMP,3.006075962,25,95,0.263157895,Salmonella spp.,aminopenicillins
MS26,Member State 26,2020,ESCCOL,AMP,10.16551683,251,452,0.555309735,E. coli,aminopenicillins
MS26,Member State 26,2020,SLMSPP,AMP,5.94063721,8,166,0.048192771,Salmonella spp.,aminopenicillins
MS20,Member State 20,2020,ESCCOL,AMP,8.195595166,4229,7214,0.586221236,E. coli,aminopenicillins
MS20,Member State 20,2020,SLMSPP,AMP,11.4198699,236,768,0.307291667,Salmonella spp.,aminopenicillins
MS17,Member State 17,2020,ESCCOL,AMP,2.266467192,972,2928,0.331967213,E. coli,aminopenicillins
MS17,Member State 17,2020,SLMSPP,AMP,1.280475551,32,100,0.32,Salmonella spp.,aminopenicillins
MS12,Member State 12,2020,ESCCOL,AMP,13.09024658,9546,17674,0.540115424,E. coli,aminopenicillins
MS12,Member State 12,2020,SLMSPP,AMP,7.758301131,174,713,0.244039271,Salmonella spp.,aminopenicillins
MS7,Member State 7,2020,ESCCOL,AMP,5.491637932,478,827,0.577992745,E. coli,aminopenicillins
MS21,Member State 21,2020,ESCCOL,AMP,2.509185236,1065,1804,0.590354767,E. coli,aminopenicillins
MS21,Member State 21,2020,SLMSPP,AMP,3.184949035,350,627,0.558213716,Salmonella spp.,aminopenicillins
MS5,Member State 5,2020,ESCCOL,AMP,5.516254184,1869,2841,0.657866948,E. coli,aminopenicillins
MS5,Member State 5,2020,SLMSPP,AMP,5.948471307,45,183,0.245901639,Salmonella spp.,aminopenicillins
MS28,Member State 28,2020,ESCCOL,AMP,3.08801022,142,245,0.579591837,E. coli,aminopenicillins
MS28,Member State 28,2020,SLMSPP,AMP,3.357600364,7,20,0.35,Salmonella spp.,aminopenicillins
MS16,Member State 16,2020,ESCCOL,AMP,8.155977475,2754,4214,0.653535833,E. coli,aminopenicillins
MS16,Member State 16,2020,SLMSPP,AMP,6.256720218,380,872,0.435779817,Salmonella spp.,aminopenicillins
MS15,Member State 15,2020,ESCCOL,AMP,4.543740479,647,1138,0.568541301,E. coli,aminopenicillins
MS24,Member State 24,2020,ESCCOL,AMP,8.271486721,208,427,0.487119438,E. coli,aminopenicillins
MS24,Member State 24,2020,SLMSPP,AMP,3.361927637,28,90,0.311111111,Salmonella spp.,aminopenicillins
MS11,Member State 11,2020,ESCCOL,AMP,4.687031615,193,374,0.516042781,E. coli,aminopenicillins
MS11,Member State 11,2020,SLMSPP,AMP,4.789646186,3,18,0.166666667,Salmonella spp.,aminopenicillins
MS8,Member State 8,2020,ESCCOL,AMP,7.306344056,155,277,0.559566787,E. coli,aminopenicillins
MS8,Member State 8,2020,SLMSPP,AMP,5.075826381,31,164,0.18902439,Salmonella spp.,aminopenicillins
MS1,Member State 1,2020,ESCCOL,AMP,2.289750272,3347,7494,0.446623966,E. coli,aminopenicillins
MS1,Member State 1,2020,SLMSPP,AMP,2.011001695,169,494,0.342105263,Salmonella spp.,aminopenicillins
MS19,Member State 19,2020,ESCCOL,AMP,0.54143022,1535,3758,0.408461948,E. coli,aminopenicillins
MS19,Member State 19,2020,SLMSPP,AMP,0.693480111,22,232,0.094827586,Salmonella spp.,aminopenicillins
MS29,Member State 29,2020,ESCCOL,AMP,4.773732842,298,502,0.593625498,E. coli,aminopenicillins
MS18,Member State 18,2020,ESCCOL,AMP,6.129511544,3190,5849,0.545392375,E. coli,aminopenicillins
MS18,Member State 18,2020,SLMSPP,AMP,6.039635321,84,238,0.352941176,Salmonella spp.,aminopenicillins
MS25,Member State 25,2020,ESCCOL,AMP,9.196409641,185,316,0.585443038,E. coli,aminopenicillins
MS25,Member State 25,2020,SLMSPP,AMP,10.78654139,5,36,0.138888889,Salmonella spp.,aminopenicillins
MS3,Member State 3,2020,SLMSPP,AMP,0.550133486,66,347,0.190201729,Salmonella spp.,aminopenicillins
MS30,Member State 30,2020,ESCCOL,AMP,4.412619725,827,1617,0.51144094,E. coli,aminopenicillins
MS30,Member State 30,2020,SLMSPP,AMP,3.834553275,32,185,0.172972973,Salmonella spp.,aminopenicillins
MS6,Member State 6,2020,ESCCOL,AMP,3.394776283,410,728,0.563186813,E. coli,aminopenicillins
MS6,Member State 6,2020,SLMSPP,AMP,2.254358676,53,472,0.112288136,Salmonella spp.,aminopenicillins
MS23,Member State 23,2021,ESCCOL,AMP,2.210208588,2154,4805,0.448283039,E. coli,aminopenicillins
MS23,Member State 23,2021,SLMSPP,AMP,2.963342028,116,1052,0.11026616,Salmonella spp.,aminopenicillins
MS14,Member State 14,2021,ESCCOL,AMP,6.672729993,2482,4389,0.565504671,E. coli,aminopenicillins
MS14,Member State 14,2021,SLMSPP,AMP,8.766945476,322,747,0.431057564,Salmonella spp.,aminopenicillins
MS22,Member State 22,2021,ESCCOL,AMP,3.296960792,164,263,0.623574144,E. coli,aminopenicillins
MS22,Member State 22,2021,SLMSPP,AMP,3.894075885,0,1,0,Salmonella spp.,aminopenicillins
MS4,Member State 4,2021,ESCCOL,AMP,6.940615908,142,191,0.743455497,E. coli,aminopenicillins
MS4,Member State 4,2021,SLMSPP,AMP,6.113787151,12,75,0.16,Salmonella spp.,aminopenicillins
MS27,Member State 27,2021,ESCCOL,AMP,3.445595111,1540,2934,0.524880709,E. coli,aminopenicillins
MS13,Member State 13,2021,ESCCOL,AMP,1.923136806,13678,28500,0.479929825,E. coli,aminopenicillins
MS13,Member State 13,2021,SLMSPP,AMP,2.078614433,801,2985,0.268341709,Salmonella spp.,aminopenicillins
MS9,Member State 9,2021,ESCCOL,AMP,1.231230209,2471,6001,0.411764706,E. coli,aminopenicillins
MS9,Member State 9,2021,SLMSPP,AMP,1.037359858,60,343,0.174927114,Salmonella spp.,aminopenicillins
MS10,Member State 10,2021,ESCCOL,AMP,3.749189141,142,338,0.420118343,E. coli,aminopenicillins
MS10,Member State 10,2021,SLMSPP,AMP,3.094008768,47,130,0.361538462,Salmonella spp.,aminopenicillins
MS26,Member State 26,2021,ESCCOL,AMP,6.564159533,316,557,0.567324955,E. coli,aminopenicillins
MS26,Member State 26,2021,SLMSPP,AMP,9.278198185,9,249,0.036144578,Salmonella spp.,aminopenicillins
MS20,Member State 20,2021,ESCCOL,AMP,11.54625718,3925,6969,0.563208495,E. coli,aminopenicillins
MS20,Member State 20,2021,SLMSPP,AMP,8.700625767,239,1002,0.238522954,Salmonella spp.,aminopenicillins
MS17,Member State 17,2021,ESCCOL,AMP,2.070779035,936,3177,0.294617564,E. coli,aminopenicillins
MS17,Member State 17,2021,SLMSPP,AMP,1.594011315,45,167,0.269461078,Salmonella spp.,aminopenicillins
MS12,Member State 12,2021,ESCCOL,AMP,10.33234155,9303,17706,0.525415114,E. coli,aminopenicillins
MS12,Member State 12,2021,SLMSPP,AMP,11.69904434,196,833,0.235294118,Salmonella spp.,aminopenicillins
MS7,Member State 7,2021,ESCCOL,AMP,7.232350446,430,728,0.590659341,E. coli,aminopenicillins
MS21,Member State 21,2021,ESCCOL,AMP,3.358814749,1322,2263,0.584180292,E. coli,aminopenicillins
MS21,Member State 21,2021,SLMSPP,AMP,3.25947647,237,534,0.443820225,Salmonella spp.,aminopenicillins
MS5,Member State 5,2021,ESCCOL,AMP,5.914332352,1866,2898,0.64389234,E. coli,aminopenicillins
MS28,Member State 28,2021,ESCCOL,AMP,4.682094766,139,277,0.501805054,E. coli,aminopenicillins
MS28,Member State 28,2021,SLMSPP,AMP,3.508701826,7,48,0.145833333,Salmonella spp.,aminopenicillins
MS16,Member State 16,2021,ESCCOL,AMP,9.988304587,3203,5518,0.580463936,E. coli,aminopenicillins
MS16,Member State 16,2021,SLMSPP,AMP,6.209751322,294,692,0.424855491,Salmonella spp.,aminopenicillins
MS15,Member State 15,2021,ESCCOL,AMP,8.990442722,627,1147,0.546643418,E. coli,aminopenicillins
MS15,Member State 15,2021,SLMSPP,AMP,7.033340278,50,212,0.235849057,Salmonella spp.,aminopenicillins
MS24,Member State 24,2021,ESCCOL,AMP,5.73275035,206,352,0.585227273,E. coli,aminopenicillins
MS24,Member State 24,2021,SLMSPP,AMP,3.97302833,36,116,0.310344828,Salmonella spp.,aminopenicillins
MS11,Member State 11,2021,ESCCOL,AMP,3.376404175,167,344,0.485465116,E. coli,aminopenicillins
MS11,Member State 11,2021,SLMSPP,AMP,3.411995948,1,8,0.125,Salmonella spp.,aminopenicillins
MS8,Member State 8,2021,ESCCOL,AMP,7.673967111,205,299,0.685618729,E. coli,aminopenicillins
MS8,Member State 8,2021,SLMSPP,AMP,6.14540844,59,205,0.287804878,Salmonella spp.,aminopenicillins
MS1,Member State 1,2021,ESCCOL,AMP,1.304271622,2789,6571,0.424440724,E. coli,aminopenicillins
MS1,Member State 1,2021,SLMSPP,AMP,2.015431832,164,612,0.267973856,Salmonella spp.,aminopenicillins
MS19,Member State 19,2021,ESCCOL,AMP,0.52290758,1314,3837,0.342455043,E. coli,aminopenicillins
MS19,Member State 19,2021,SLMSPP,AMP,0.446678748,36,200,0.18,Salmonella spp.,aminopenicillins
MS29,Member State 29,2021,ESCCOL,AMP,6.103564807,503,809,0.621755253,E. coli,aminopenicillins
MS29,Member State 29,2021,SLMSPP,AMP,5.713986696,5,75,0.066666667,Salmonella spp.,aminopenicillins
MS18,Member State 18,2021,ESCCOL,AMP,6.068188049,2746,5164,0.531758327,E. coli,aminopenicillins
MS18,Member State 18,2021,SLMSPP,AMP,8.890435993,99,278,0.356115108,Salmonella spp.,aminopenicillins
MS25,Member State 25,2021,ESCCOL,AMP,9.386574906,230,352,0.653409091,E. coli,aminopenicillins
MS25,Member State 25,2021,SLMSPP,AMP,7.055945299,4,25,0.16,Salmonella spp.,aminopenicillins
MS3,Member State 3,2021,SLMSPP,AMP,0.626093187,85,619,0.137318255,Salmonella spp.,aminopenicillins
MS30,Member State 30,2021,ESCCOL,AMP,4.271875618,834,1681,0.496133254,E. coli,aminopenicillins
MS30,Member State 30,2021,SLMSPP,AMP,3.426780218,27,176,0.153409091,Salmonella spp.,aminopenicillins
MS6,Member State 6,2021,ESCCOL,AMP,2.264964269,354,660,0.536363636,E. coli,aminopenicillins
MS6,Member State 6,2021,SLMSPP,AMP,3.255793091,50,696,0.07183908,Salmonella spp.,aminopenicillins
MS14,Member State 14,2013,KLEPNE,CAR,0.041501696,2,618,0.003236246,K. pneumoniae,carbapenems
MS14,Member State 14,2013,ESCCOL,CAR,0.044699362,1,4246,0.000235516,E. coli,carbapenems
MS22,Member State 22,2013,KLEPNE,CAR,0.011962387,0,129,0,K. pneumoniae,carbapenems
MS22,Member State 22,2013,ESCCOL,CAR,0.006041723,3,176,0.017045455,E. coli,carbapenems
MS4,Member State 4,2013,KLEPNE,CAR,0.08391572,4,68,0.058823529,K. pneumoniae,carbapenems
MS4,Member State 4,2013,ESCCOL,CAR,0.140123365,1,162,0.00617284,E. coli,carbapenems
MS13,Member State 13,2013,KLEPNE,CAR,0.014188117,7,763,0.009174312,K. pneumoniae,carbapenems
MS13,Member State 13,2013,ESCCOL,CAR,0.010010966,7,5333,0.001312582,E. coli,carbapenems
MS9,Member State 9,2013,KLEPNE,CAR,0.057877448,0,645,0,K. pneumoniae,carbapenems
MS9,Member State 9,2013,ESCCOL,CAR,0.059030536,1,2832,0.000353107,E. coli,carbapenems
MS10,Member State 10,2013,KLEPNE,CAR,0.025694636,5,74,0.067567568,K. pneumoniae,carbapenems
MS10,Member State 10,2013,ESCCOL,CAR,0.026182703,2,283,0.007067138,E. coli,carbapenems
MS26,Member State 26,2013,KLEPNE,CAR,0.123996157,743,1209,0.614557486,K. pneumoniae,carbapenems
MS26,Member State 26,2013,ESCCOL,CAR,0.148844035,21,1256,0.016719745,E. coli,carbapenems
MS17,Member State 17,2013,KLEPNE,CAR,0.053179088,0,550,0,K. pneumoniae,carbapenems
MS17,Member State 17,2013,ESCCOL,CAR,0.073509443,0,3721,0,E. coli,carbapenems
MS12,Member State 12,2013,KLEPNE,CAR,0.023842047,20,1842,0.010857763,K. pneumoniae,carbapenems
MS12,Member State 12,2013,ESCCOL,CAR,0.053164345,19,9585,0.001982264,E. coli,carbapenems
MS7,Member State 7,2013,KLEPNE,CAR,0.053252901,8,376,0.021276596,K. pneumoniae,carbapenems
MS7,Member State 7,2013,ESCCOL,CAR,0.039860282,0,1038,0,E. coli,carbapenems
MS21,Member State 21,2013,KLEPNE,CAR,0.031201885,10,531,0.018832392,K. pneumoniae,carbapenems
MS21,Member State 21,2013,ESCCOL,CAR,0.02467602,3,1355,0.002214022,E. coli,carbapenems
MS5,Member State 5,2013,KLEPNE,CAR,0.048962237,1,317,0.003154574,K. pneumoniae,carbapenems
MS5,Member State 5,2013,ESCCOL,CAR,0.063230618,0,2476,0,E. coli,carbapenems
MS28,Member State 28,2013,ESCCOL,CAR,0.03147366,0,1,0,E. coli,carbapenems
MS16,Member State 16,2013,KLEPNE,CAR,0.068055457,520,1453,0.357880248,K. pneumoniae,carbapenems
MS16,Member State 16,2013,ESCCOL,CAR,0.05866785,27,3989,0.006768614,E. coli,carbapenems
MS15,Member State 15,2013,KLEPNE,CAR,0.020360445,0,144,0,K. pneumoniae,carbapenems
