"ReportingCountry","country_name","Year","Pathogen","Class","Animal","NS_a","Tested_a","PR_a","NS","Tested","PR_h","pathogen_name","class_name"
"MS18","Member State 18",2021,"CAMCOL","MAC","pigs",24,30,0.8,26,47,0.553191489361702,"C. coli","macrolides"
"MS18","Member State 18",2020,"SLMSPP","TET","SIMR",20,33,0.606060606060606,94,238,0.394957983193277,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2021,"SLMSPP","CEPH","SIMR",0,35,0,1,278,0.00359712230215827,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2021,"ESCCOL","CEPH","calves",3,53,0.0566037735849057,783,5615,0.139447907390917,"E. coli","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2020,"SLMSPP","AMP","broilers",5,16,0.3125,77,238,0.323529411764706,"Salmonella spp.","aminopenicillins"
"MS18","Member State 18",2020,"SLMSPP","CEPH","SIMR",0,33,0,0,238,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2019,"ESCCOL","AMP","pigs",112,156,0.717948717948718,3499,5933,0.589752233271532,"E. coli","aminopenicillins"
"MS18","Member State 18",2019,"SLMSPP","TET","SIMR",34,83,0.409638554216867,136,463,0.293736501079914,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2020,"SLMSPP","AMP","turkeys",1,2,0.5,84,238,0.352941176470588,"Salmonella spp.","aminopenicillins"
"MS18","Member State 18",2021,"ESCCOL","CEPH","pigs",1,55,0.0181818181818182,808,5615,0.143900267141585,"E. coli","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2019,"SLMSPP","QALL","SIMR",3,83,0.036144578313253,26,463,0.0561555075593952,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS18","Member State 18",2019,"ESCCOL","QALL","calves",10,174,0.0574712643678161,1755,6431,0.272896905613435,"E. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2020,"SLMSPP","TET","broilers",0,16,0,69,238,0.289915966386555,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2019,"SLMSPP","AMP","SIMR",47,83,0.566265060240964,138,463,0.298056155507559,"Salmonella spp.","aminopenicillins"
"MS18","Member State 18",2019,"SLMSPP","TET","pig carcasses",14,17,0.823529411764706,136,463,0.293736501079914,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2019,"SLMSPP","CEPH","SIMR",0,83,0,4,463,0.00863930885529158,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2020,"ESCCOL","AMP","turkeys",94,142,0.661971830985915,3149,5849,0.538382629509318,"E. coli","aminopenicillins"
"MS18","Member State 18",2020,"SLMSPP","AMP","SIMR",19,33,0.575757575757576,80,238,0.336134453781513,"Salmonella spp.","aminopenicillins"
"MS18","Member State 18",2021,"SLMSPP","TET","pig carcasses",16,19,0.842105263157895,79,278,0.284172661870504,"Salmonella spp.","tetracyclines"
"MS18","Member State 18",2020,"SLMSPP","CEPH","turkeys",0,2,0,0,238,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2019,"SLMSPP","QALL","pig carcasses",0,17,0,27,463,0.0583153347732181,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS18","Member State 18",2019,"ESCCOL","AMP","calves",19,174,0.109195402298851,3477,5933,0.586044159784258,"E. coli","aminopenicillins"
"MS18","Member State 18",2020,"ESCCOL","QALL","broilers",113,156,0.724358974358974,1470,5845,0.251497005988024,"E. coli","fluoroquinolones and other quinolones"
"MS18","Member State 18",2020,"CAMJEJ","MAC","turkeys",4,37,0.108108108108108,7,227,0.0308370044052863,"C. jejuni","macrolides"
"MS18","Member State 18",2020,"CAMJEJ","TET","turkeys",36,37,0.972972972972973,158,227,0.696035242290749,"C. jejuni","tetracyclines"
"MS18","Member State 18",2020,"SLMSPP","QALL","broilers",0,16,0,19,238,0.0798319327731092,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS18","Member State 18",2021,"SLMSPP","QALL","SIMR",7,35,0.2,44,278,0.158273381294964,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS18","Member State 18",2020,"ESCCOL","CEPH","turkeys",5,142,0.0352112676056338,961,5793,0.16588986708096,"E. coli","third- and fourth-generation cephalosporins "
"MS18","Member State 18",2021,"SLMSPP","QALL","pig carcasses",3,19,0.157894736842105,53,278,0.190647482014388,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2021,"SLMSPP","AMP","pig carcasses",37,104,0.355769230769231,4,25,0.16,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2021,"ESCCOL","QALL","calves",3,129,0.0232558139534884,146,498,0.293172690763052,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2021,"SLMSPP","CEPH","pig carcasses",4,104,0.0384615384615385,0,25,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"SLMSPP","CEPH","SIMR",0,170,0,0,36,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"SLMSPP","CEPH","broilers",0,170,0,0,36,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2021,"SLMSPP","QALL","SIMR",118,274,0.430656934306569,4,25,0.16,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2021,"SLMSPP","CEPH","SIMR",7,274,0.0255474452554745,0,25,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2021,"ESCCOL","QALL","pigs",62,169,0.366863905325444,159,498,0.319277108433735,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2020,"ESCCOL","QALL","turkeys",29,31,0.935483870967742,145,450,0.322222222222222,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2019,"SLMSPP","CEPH","SIMR",1,170,0.00588235294117647,7,148,0.0472972972972973,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"SLMSPP","QALL","SIMR",113,170,0.664705882352941,18,36,0.5,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2020,"SLMSPP","TET","SIMR",66,170,0.388235294117647,6,36,0.166666666666667,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2020,"SLMSPP","TET","turkeys",0,1,0,6,36,0.166666666666667,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2021,"ESCCOL","AMP","calves",15,129,0.116279069767442,220,352,0.625,"E. coli","aminopenicillins"
"MS25","Member State 25",2020,"SLMSPP","QALL","turkeys",1,1,1,13,36,0.361111111111111,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2021,"ESCCOL","CEPH","calves",1,129,0.00775193798449612,89,495,0.17979797979798,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"ESCCOL","CEPH","turkeys",0,31,0,87,452,0.192477876106195,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2021,"SLMSPP","TET","SIMR",101,274,0.368613138686131,9,25,0.36,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2020,"ESCCOL","AMP","broilers",101,168,0.601190476190476,187,316,0.591772151898734,"E. coli","aminopenicillins"
"MS25","Member State 25",2020,"ESCCOL","QALL","broilers",137,168,0.81547619047619,122,450,0.271111111111111,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2019,"ESCCOL","QALL","pigs",68,170,0.4,181,654,0.276758409785933,"E. coli","fluoroquinolones and other quinolones"
"MS25","Member State 25",2020,"SLMSPP","TET","broilers",58,170,0.341176470588235,5,36,0.138888888888889,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2019,"ESCCOL","AMP","pigs",121,170,0.711764705882353,351,538,0.652416356877323,"E. coli","aminopenicillins"
"MS25","Member State 25",2019,"SLMSPP","TET","SIMR",72,170,0.423529411764706,29,148,0.195945945945946,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2020,"ESCCOL","CEPH","broilers",7,168,0.0416666666666667,98,452,0.216814159292035,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"SLMSPP","AMP","turkeys",0,1,0,4,36,0.111111111111111,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2021,"SLMSPP","AMP","SIMR",88,274,0.321167883211679,6,25,0.24,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2020,"SLMSPP","AMP","broilers",35,170,0.205882352941176,7,36,0.194444444444444,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2021,"ESCCOL","AMP","pigs",110,169,0.650887573964497,235,352,0.667613636363636,"E. coli","aminopenicillins"
"MS25","Member State 25",2019,"SLMSPP","AMP","SIMR",31,170,0.182352941176471,43,148,0.290540540540541,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2019,"SLMSPP","QALL","SIMR",121,170,0.711764705882353,30,148,0.202702702702703,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2020,"ESCCOL","AMP","turkeys",25,31,0.806451612903226,209,316,0.661392405063291,"E. coli","aminopenicillins"
"MS25","Member State 25",2019,"ESCCOL","CEPH","pigs",4,170,0.0235294117647059,145,664,0.218373493975904,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2021,"ESCCOL","CEPH","pigs",7,169,0.0414201183431953,88,495,0.177777777777778,"E. coli","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2020,"SLMSPP","QALL","broilers",89,170,0.523529411764706,19,36,0.527777777777778,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS25","Member State 25",2020,"SLMSPP","AMP","SIMR",34,170,0.2,7,36,0.194444444444444,"Salmonella spp.","aminopenicillins"
"MS25","Member State 25",2020,"SLMSPP","CEPH","turkeys",0,1,0,0,36,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS25","Member State 25",2021,"SLMSPP","TET","pig carcasses",40,104,0.384615384615385,5,25,0.2,"Salmonella spp.","tetracyclines"
"MS25","Member State 25",2021,"SLMSPP","QALL","pig carcasses",27,104,0.259615384615385,6,25,0.24,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"SLMSPP","QALL","SIMR",18,47,0.382978723404255,153,606,0.252475247524752,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"SLMSPP","CEPH","SIMR",0,47,0,4,562,0.00711743772241993,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2019,"SLMSPP","QALL","SIMR",55,61,0.901639344262295,68,317,0.214511041009464,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"CAMCOL","TET","pigs",56,62,0.903225806451613,47,105,0.447619047619048,"C. coli","tetracyclines"
"MS6","Member State 6",2020,"SLMSPP","CEPH","broilers",0,35,0,5,391,0.0127877237851662,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2021,"SLMSPP","CEPH","pig carcasses",0,12,0,0,562,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2019,"SLMSPP","CEPH","SIMR",0,61,0,6,108,0.0555555555555556,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2020,"CAMJEJ","TET","broilers",47,85,0.552941176470588,288,851,0.338425381903643,"C. jejuni","tetracyclines"
"MS6","Member State 6",2021,"ESCCOL","QALL","pigs",9,85,0.105882352941176,215,662,0.324773413897281,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"SLMSPP","TET","turkeys",2,2,1,76,278,0.273381294964029,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2020,"SLMSPP","CEPH","SIMR",0,35,0,2,391,0.0051150895140665,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2020,"SLMSPP","TET","SIMR",13,35,0.371428571428571,73,278,0.262589928057554,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2020,"CAMJEJ","QALL","broilers",77,85,0.905882352941176,610,893,0.683090705487122,"C. jejuni","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"SLMSPP","AMP","pig carcasses",6,12,0.5,60,696,0.0862068965517241,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2020,"ESCCOL","QALL","broilers",81,84,0.964285714285714,284,729,0.38957475994513,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"CAMCOL","QALL","pigs",43,62,0.693548387096774,87,125,0.696,"C. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"ESCCOL","AMP","broilers",69,84,0.821428571428571,395,728,0.542582417582418,"E. coli","aminopenicillins"
"MS6","Member State 6",2021,"SLMSPP","TET","SIMR",25,47,0.531914893617021,71,313,0.226837060702875,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2021,"SLMSPP","AMP","SIMR",15,47,0.319148936170213,59,696,0.0847701149425287,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2019,"ESCCOL","QALL","pigs",13,85,0.152941176470588,332,850,0.390588235294118,"E. coli","fluoroquinolones and other quinolones"
"MS6","Member State 6",2019,"SLMSPP","TET","SIMR",30,61,0.491803278688525,61,472,0.129237288135593,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2019,"SLMSPP","AMP","SIMR",28,61,0.459016393442623,75,652,0.115030674846626,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2021,"CAMCOL","MAC","pigs",0,62,0,1,123,0.00813008130081301,"C. coli","macrolides"
"MS6","Member State 6",2019,"ESCCOL","AMP","pigs",51,85,0.6,483,849,0.568904593639576,"E. coli","aminopenicillins"
"MS6","Member State 6",2020,"SLMSPP","QALL","turkeys",2,2,1,47,403,0.116625310173697,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"SLMSPP","TET","broilers",20,35,0.571428571428571,74,278,0.266187050359712,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2020,"ESCCOL","CEPH","broilers",0,84,0,192,727,0.264099037138927,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2021,"ESCCOL","CEPH","pigs",0,85,0,154,649,0.23728813559322,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2020,"SLMSPP","AMP","turkeys",2,2,1,42,472,0.0889830508474576,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2020,"SLMSPP","CEPH","turkeys",0,2,0,3,391,0.00767263427109974,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2021,"ESCCOL","AMP","pigs",32,85,0.376470588235294,357,660,0.540909090909091,"E. coli","aminopenicillins"
"MS6","Member State 6",2021,"SLMSPP","TET","pig carcasses",5,12,0.416666666666667,68,313,0.217252396166134,"Salmonella spp.","tetracyclines"
"MS6","Member State 6",2020,"CAMJEJ","MAC","broilers",2,85,0.0235294117647059,16,858,0.0186480186480186,"C. jejuni","macrolides"
"MS6","Member State 6",2020,"SLMSPP","QALL","SIMR",25,35,0.714285714285714,54,403,0.133995037220844,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2021,"SLMSPP","QALL","pig carcasses",2,12,0.166666666666667,159,606,0.262376237623762,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"SLMSPP","QALL","broilers",23,35,0.657142857142857,57,403,0.141439205955335,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS6","Member State 6",2020,"SLMSPP","AMP","broilers",17,35,0.485714285714286,59,472,0.125,"Salmonella spp.","aminopenicillins"
"MS6","Member State 6",2019,"ESCCOL","CEPH","pigs",0,85,0,220,846,0.260047281323877,"E. coli","third- and fourth-generation cephalosporins "
"MS6","Member State 6",2020,"SLMSPP","AMP","SIMR",16,35,0.457142857142857,55,472,0.116525423728814,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2021,"CAMCOL","TET","pigs",45,85,0.529411764705882,24,57,0.421052631578947,"C. coli","tetracyclines"
"MS30","Member State 30",2020,"SLMSPP","QALL","turkeys",0,2,0,32,183,0.174863387978142,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS30","Member State 30",2020,"SLMSPP","AMP","SIMR",71,164,0.432926829268293,38,185,0.205405405405405,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2021,"ESCCOL","CEPH","pigs",4,85,0.0470588235294118,173,1681,0.10291493158834,"E. coli","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2020,"SLMSPP","QALL","SIMR",119,164,0.725609756097561,33,183,0.180327868852459,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS30","Member State 30",2021,"CAMCOL","QALL","pigs",76,85,0.894117647058824,52,57,0.912280701754386,"C. coli","fluoroquinolones and other quinolones"
"MS30","Member State 30",2020,"SLMSPP","TET","turkeys",0,2,0,36,184,0.195652173913043,"Salmonella spp.","tetracyclines"
"MS30","Member State 30",2020,"SLMSPP","CEPH","SIMR",0,164,0,3,185,0.0162162162162162,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2020,"SLMSPP","CEPH","turkeys",0,2,0,3,185,0.0162162162162162,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2019,"SLMSPP","QALL","SIMR",115,129,0.891472868217054,38,358,0.106145251396648,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS30","Member State 30",2020,"SLMSPP","AMP","turkeys",1,2,0.5,40,185,0.216216216216216,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2021,"SLMSPP","TET","SIMR",119,182,0.653846153846154,26,176,0.147727272727273,"Salmonella spp.","tetracyclines"
"MS30","Member State 30",2020,"SLMSPP","CEPH","broilers",0,164,0,4,185,0.0216216216216216,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2020,"ESCCOL","QALL","broilers",52,85,0.611764705882353,298,1617,0.184291898577613,"E. coli","fluoroquinolones and other quinolones"
"MS30","Member State 30",2021,"SLMSPP","AMP","pig carcasses",12,18,0.666666666666667,31,176,0.176136363636364,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2021,"SLMSPP","CEPH","pig carcasses",0,18,0,5,176,0.0284090909090909,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2021,"ESCCOL","AMP","pigs",14,85,0.164705882352941,852,1681,0.506841165972635,"E. coli","aminopenicillins"
"MS30","Member State 30",2019,"SLMSPP","TET","SIMR",112,129,0.868217054263566,135,358,0.377094972067039,"Salmonella spp.","tetracyclines"
"MS30","Member State 30",2019,"SLMSPP","CEPH","SIMR",0,129,0,0,358,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2021,"SLMSPP","CEPH","SIMR",0,182,0,8,176,0.0454545454545455,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2020,"CAMJEJ","QALL","broilers",74,85,0.870588235294118,605,759,0.797101449275362,"C. jejuni","fluoroquinolones and other quinolones"
"MS30","Member State 30",2020,"CAMJEJ","TET","broilers",30,85,0.352941176470588,295,759,0.38866930171278,"C. jejuni","tetracyclines"
"MS30","Member State 30",2021,"SLMSPP","QALL","SIMR",103,182,0.565934065934066,38,175,0.217142857142857,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS30","Member State 30",2019,"ESCCOL","QALL","pigs",11,85,0.129411764705882,337,1610,0.209316770186335,"E. coli","fluoroquinolones and other quinolones"
"MS30","Member State 30",2020,"SLMSPP","TET","SIMR",115,164,0.701219512195122,32,184,0.173913043478261,"Salmonella spp.","tetracyclines"
"MS30","Member State 30",2020,"ESCCOL","AMP","broilers",51,85,0.6,840,1617,0.519480519480519,"E. coli","aminopenicillins"
"MS30","Member State 30",2020,"SLMSPP","TET","broilers",119,164,0.725609756097561,34,184,0.184782608695652,"Salmonella spp.","tetracyclines"
"MS30","Member State 30",2020,"ESCCOL","CEPH","broilers",0,85,0,168,1617,0.103896103896104,"E. coli","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2021,"ESCCOL","QALL","pigs",5,85,0.0588235294117647,302,1681,0.17965496728138,"E. coli","fluoroquinolones and other quinolones"
"MS30","Member State 30",2019,"SLMSPP","AMP","SIMR",36,129,0.27906976744186,123,357,0.34453781512605,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2019,"CAMCOL","TET","pigs",29,50,0.58,37,77,0.480519480519481,"C. coli","tetracyclines"
"MS30","Member State 30",2019,"ESCCOL","CEPH","pigs",2,85,0.0235294117647059,158,1610,0.0981366459627329,"E. coli","third- and fourth-generation cephalosporins "
"MS30","Member State 30",2020,"SLMSPP","AMP","broilers",65,164,0.396341463414634,38,185,0.205405405405405,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2020,"SLMSPP","QALL","broilers",130,164,0.792682926829268,25,183,0.136612021857924,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS30","Member State 30",2021,"SLMSPP","AMP","SIMR",84,182,0.461538461538462,31,176,0.176136363636364,"Salmonella spp.","aminopenicillins"
"MS30","Member State 30",2021,"CAMCOL","MAC","pigs",1,85,0.0117647058823529,0,57,0,"C. coli","macrolides"
"MS30","Member State 30",2021,"SLMSPP","TET","pig carcasses",11,18,0.611111111111111,28,176,0.159090909090909,"Salmonella spp.","tetracyclines"
"MS30","Member State 30",2019,"CAMCOL","QALL","pigs",43,50,0.86,49,77,0.636363636363636,"C. coli","fluoroquinolones and other quinolones"
"MS30","Member State 30",2020,"CAMJEJ","MAC","broilers",0,85,0,2,759,0.00263504611330698,"C. jejuni","macrolides"
"MS30","Member State 30",2019,"ESCCOL","AMP","pigs",18,85,0.211764705882353,809,1610,0.502484472049689,"E. coli","aminopenicillins"
"MS30","Member State 30",2021,"SLMSPP","QALL","pig carcasses",4,18,0.222222222222222,41,175,0.234285714285714,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"ESCCOL","QALL","turkeys",87,170,0.511764705882353,2313,7799,0.296576484164637,"E. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2019,"SLMSPP","AMP","SIMR",255,506,0.50395256916996,602,1409,0.427253371185238,"Salmonella spp.","aminopenicillins"
"MS20","Member State 20",2021,"ESCCOL","AMP","pigs",146,170,0.858823529411765,3962,6969,0.568517721337351,"E. coli","aminopenicillins"
"MS20","Member State 20",2021,"SLMSPP","CEPH","SIMR",0,510,0,4,1002,0.00399201596806387,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2021,"SLMSPP","TET","SIMR",332,510,0.650980392156863,249,1002,0.248502994011976,"Salmonella spp.","tetracyclines"
"MS20","Member State 20",2021,"SLMSPP","QALL","SIMR",173,510,0.33921568627451,246,1002,0.245508982035928,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"SLMSPP","TET","SIMR",301,506,0.594861660079051,208,768,0.270833333333333,"Salmonella spp.","tetracyclines"
"MS20","Member State 20",2020,"CAMJEJ","QALL","broilers",155,170,0.911764705882353,21,21,1,"C. jejuni","fluoroquinolones and other quinolones"
"MS20","Member State 20",2021,"CAMCOL","TET","pigs",150,170,0.882352941176471,103,112,0.919642857142857,"C. coli","tetracyclines"
"MS20","Member State 20",2019,"SLMSPP","AMP","pig carcasses",95,166,0.572289156626506,575,1409,0.408090844570617,"Salmonella spp.","aminopenicillins"
"MS20","Member State 20",2021,"ESCCOL","QALL","calves",4,170,0.0235294117647059,2130,7465,0.285331547220362,"E. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2021,"ESCCOL","CEPH","pigs",1,170,0.00588235294117647,987,7319,0.134854488318076,"E. coli","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2020,"SLMSPP","AMP","turkeys",101,170,0.594117647058824,203,768,0.264322916666667,"Salmonella spp.","aminopenicillins"
"MS20","Member State 20",2019,"SLMSPP","CEPH","SIMR",1,506,0.00197628458498024,10,1399,0.00714796283059328,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2019,"SLMSPP","TET","pig carcasses",110,166,0.662650602409639,491,1403,0.349964362081254,"Salmonella spp.","tetracyclines"
"MS20","Member State 20",2020,"SLMSPP","CEPH","turkeys",0,170,0,3,768,0.00390625,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2021,"SLMSPP","AMP","pig carcasses",125,170,0.735294117647059,224,1002,0.223552894211577,"Salmonella spp.","aminopenicillins"
"MS20","Member State 20",2020,"SLMSPP","CEPH","broilers",0,170,0,10,768,0.0130208333333333,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2020,"SLMSPP","TET","broilers",54,170,0.317647058823529,178,768,0.231770833333333,"Salmonella spp.","tetracyclines"
"MS20","Member State 20",2019,"SLMSPP","TET","SIMR",318,506,0.628458498023715,510,1403,0.363506771204562,"Salmonella spp.","tetracyclines"
"MS20","Member State 20",2019,"SLMSPP","CEPH","pig carcasses",0,166,0,9,1399,0.00643316654753395,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2020,"ESCCOL","QALL","broilers",114,170,0.670588235294118,2285,7799,0.292986280292345,"E. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2019,"ESCCOL","QALL","calves",12,170,0.0705882352941176,2491,8192,0.3040771484375,"E. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2021,"ESCCOL","AMP","calves",28,170,0.164705882352941,3921,6969,0.562634524321997,"E. coli","aminopenicillins"
"MS20","Member State 20",2019,"ESCCOL","QALL","pigs",75,170,0.441176470588235,2464,8192,0.30078125,"E. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2021,"ESCCOL","CEPH","calves",0,170,0,964,7319,0.131711982511272,"E. coli","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2019,"SLMSPP","QALL","SIMR",157,506,0.310276679841897,196,1404,0.13960113960114,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"SLMSPP","CEPH","SIMR",0,506,0,6,768,0.0078125,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS20","Member State 20",2021,"CAMCOL","QALL","pigs",156,170,0.917647058823529,102,109,0.935779816513762,"C. coli","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"CAMJEJ","QALL","turkeys",63,76,0.828947368421053,21,21,1,"C. jejuni","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"ESCCOL","AMP","broilers",52,170,0.305882352941176,4161,7214,0.576795120598836,"E. coli","aminopenicillins"
"MS20","Member State 20",2019,"ESCCOL","AMP","pigs",127,170,0.747058823529412,4849,7831,0.61920572085302,"E. coli","aminopenicillins"
"MS20","Member State 20",2019,"ESCCOL","AMP","calves",35,170,0.205882352941176,4949,7831,0.631975482058486,"E. coli","aminopenicillins"
"MS20","Member State 20",2020,"SLMSPP","QALL","turkeys",139,170,0.817647058823529,88,768,0.114583333333333,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2020,"CAMJEJ","TET","broilers",118,170,0.694117647058824,11,21,0.523809523809524,"C. jejuni","tetracyclines"
"MS20","Member State 20",2020,"SLMSPP","AMP","SIMR",274,506,0.541501976284585,214,768,0.278645833333333,"Salmonella spp.","aminopenicillins"
"MS20","Member State 20",2020,"SLMSPP","TET","turkeys",69,170,0.405882352941176,211,768,0.274739583333333,"Salmonella spp.","tetracyclines"
"MS20","Member State 20",2020,"SLMSPP","QALL","broilers",62,170,0.364705882352941,93,768,0.12109375,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS20","Member State 20",2019,"CAMCOL","TET","pigs",115,119,0.966386554621849,44,47,0.936170212765957,"C. coli","tetracyclines"
